Date,Open,High,Low,Close,Adj Close,Volume
8/27/2012,1075.17041,1083.57019,1049.971069,1075.17041,1004.648926,5629917
8/28/2012,1066.77063,1100.369629,1058.37085,1066.77063,996.800049,17265952
8/29/2012,1049.971069,1066.77063,1033.171509,1049.971069,981.102417,5043591
8/30/2012,1033.171509,1041.571289,1016.372009,1033.171509,965.404785,7710926
8/31/2012,1041.571289,1049.971069,1016.372009,1041.571289,973.253601,8730002
9/3/2012,1049.971069,1049.971069,1033.171509,1049.971069,981.102417,6116835
9/4/2012,1041.571289,1049.971069,1033.171509,1041.571289,973.253601,8062126
9/5/2012,1041.571289,1049.971069,1024.771729,1041.571289,973.253601,8916317
9/6/2012,1058.37085,1066.77063,1033.171509,1058.37085,988.951172,8778813
9/7/2012,1049.971069,1066.77063,1041.571289,1049.971069,981.102417,4768583
9/10/2012,1075.17041,1083.57019,1041.571289,1075.17041,1004.648926,18835042
9/11/2012,1075.17041,1075.17041,1049.971069,1075.17041,1004.648926,8824052
9/12/2012,1125.56897,1133.96875,1066.77063,1125.56897,1051.741699,44482773
9/13/2012,1133.96875,1159.168091,1117.169189,1133.96875,1059.590698,37052211
9/14/2012,1167.567871,1184.36731,1150.768311,1167.567871,1090.98584,40963033
9/17/2012,1175.967529,1201.16687,1167.567871,1175.967529,1098.834473,38029024
9/18/2012,1142.36853,1184.36731,1125.56897,1142.36853,1067.439453,16515336
9/19/2012,1184.36731,1184.36731,1142.36853,1184.36731,1106.68335,26795381
9/20/2012,1167.567871,1201.16687,1159.168091,1167.567871,1090.98584,23116113
9/21/2012,1167.567871,1192.76709,1150.768311,1167.567871,1090.98584,17329049
9/24/2012,1117.169189,1159.168091,1108.769409,1117.169189,1043.892944,21532736
9/25/2012,1142.36853,1150.768311,1100.369629,1142.36853,1067.439453,8085341
9/26/2012,1117.169189,1142.36853,1100.369629,1117.169189,1043.892944,13230126
9/27/2012,1133.96875,1142.36853,1108.769409,1133.96875,1059.590698,12683087
9/28/2012,1133.96875,1142.36853,1117.169189,1133.96875,1059.590698,9972298
10/1/2012,1125.56897,1133.96875,1108.769409,1125.56897,1051.741699,7821048
10/2/2012,1142.36853,1159.168091,1125.56897,1142.36853,1067.439453,22876820
10/3/2012,1125.56897,1142.36853,1108.769409,1125.56897,1051.741699,15614120
10/4/2012,1117.169189,1125.56897,1100.369629,1117.169189,1043.892944,9503238
10/5/2012,1133.96875,1150.768311,1117.169189,1133.96875,1059.590698,16914156
10/8/2012,1108.769409,1133.96875,1091.969849,1108.769409,1036.044189,14158723
10/9/2012,1100.369629,1108.769409,1083.57019,1100.369629,1028.195313,8800837
10/10/2012,1083.57019,1100.369629,1075.17041,1083.57019,1012.497681,5900162
10/11/2012,1075.17041,1091.969849,1066.77063,1075.17041,1004.648926,6730542
10/12/2012,1075.17041,1091.969849,1066.77063,1075.17041,1004.648926,11764014
10/15/2012,1091.969849,1108.769409,1058.37085,1091.969849,1020.346558,13012858
10/16/2012,1108.769409,1108.769409,1091.969849,1108.769409,1036.044189,8695477
10/17/2012,1083.57019,1108.769409,1083.57019,1083.57019,1012.497681,13757522
10/18/2012,1091.969849,1100.369629,1075.17041,1091.969849,1020.346558,11218761
10/19/2012,1083.57019,1091.969849,1083.57019,1083.57019,1012.497681,1336941
10/22/2012,1075.17041,1091.969849,1066.77063,1075.17041,1004.648926,9427045
10/23/2012,1066.77063,1083.57019,1066.77063,1066.77063,996.800049,4608460
10/24/2012,1083.57019,1083.57019,1058.37085,1083.57019,1012.497681,5007280
10/25/2012,1083.57019,1083.57019,1066.77063,1083.57019,1012.497681,3604861
10/29/2012,1066.77063,1083.57019,1066.77063,1066.77063,996.800049,1741714
10/30/2012,1083.57019,1091.969849,1066.77063,1083.57019,1012.497681,6378151
10/31/2012,1075.17041,1091.969849,1058.37085,1075.17041,1004.648926,13402155
11/1/2012,1083.57019,1091.969849,1058.37085,1083.57019,1012.497681,13306914
11/2/2012,1075.17041,1091.969849,1066.77063,1075.17041,1004.648926,6834712
11/5/2012,1075.17041,1075.17041,1066.77063,1075.17041,1004.648926,2332207
11/6/2012,1083.57019,1100.369629,1075.17041,1083.57019,1012.497681,13087860
11/7/2012,1075.17041,1091.969849,1066.77063,1075.17041,1004.648926,11078281
11/8/2012,1058.37085,1066.77063,1049.971069,1058.37085,988.951172,10136588
11/9/2012,1058.37085,1075.17041,1058.37085,1058.37085,988.951172,3266161
11/12/2012,1058.37085,1075.17041,1058.37085,1058.37085,988.951172,2880436
11/13/2012,1058.37085,1066.77063,1058.37085,1058.37085,988.951172,2468520
11/14/2012,1049.971069,1066.77063,1041.571289,1049.971069,981.102417,6972811
11/19/2012,1041.571289,1058.37085,1033.171509,1041.571289,973.253601,6211480
11/20/2012,1033.171509,1058.37085,1033.171509,1033.171509,965.404785,6358508
11/21/2012,1033.171509,1041.571289,1024.771729,1033.171509,965.404785,3583432
11/22/2012,1033.171509,1041.571289,1033.171509,1033.171509,965.404785,2191131
11/23/2012,1049.971069,1049.971069,1033.171509,1049.971069,981.102417,4563220
11/26/2012,1049.971069,1058.37085,1041.571289,1049.971069,981.102417,4279284
11/27/2012,1049.971069,1058.37085,1033.171509,1049.971069,981.102417,5432292
11/28/2012,1033.171509,1041.571289,1024.771729,1033.171509,965.404785,5290621
11/29/2012,1033.171509,1041.571289,1024.771729,1033.171509,965.404785,3038774
11/30/2012,1041.571289,1058.37085,1024.771729,1041.571289,973.253601,7772833
12/3/2012,1066.77063,1066.77063,1033.171509,1066.77063,996.800049,6539465
12/4/2012,1075.17041,1075.17041,1049.971069,1075.17041,1004.648926,11008041
12/5/2012,1058.37085,1066.77063,1041.571289,1058.37085,988.951172,6370413
12/6/2012,1033.171509,1049.971069,1024.771729,1033.171509,965.404785,13836690
12/7/2012,1041.571289,1041.571289,1024.771729,1041.571289,973.253601,5042996
12/10/2012,1033.171509,1041.571289,1033.171509,1033.171509,965.404785,2042913
12/11/2012,1058.37085,1066.77063,1033.171509,1058.37085,988.951172,22100013
12/12/2012,1058.37085,1083.57019,1049.971069,1058.37085,988.951172,32156243
12/13/2012,1066.77063,1100.369629,1058.37085,1066.77063,996.800049,64599994
12/14/2012,1066.77063,1066.77063,1049.971069,1066.77063,996.800049,6858522
12/17/2012,1066.77063,1075.17041,1049.971069,1066.77063,996.800049,11395552
12/18/2012,1066.77063,1075.17041,1058.37085,1066.77063,996.800049,11712822
12/19/2012,1058.37085,1075.17041,1049.971069,1058.37085,988.951172,12202717
12/20/2012,1058.37085,1058.37085,1041.571289,1058.37085,988.951172,10172899
12/21/2012,1075.17041,1075.17041,1033.171509,1075.17041,1004.648926,24018519
12/26/2012,1058.37085,1075.17041,1058.37085,1058.37085,988.951172,3
12/27/2012,1075.17041,1083.57019,1066.77063,1075.17041,1004.648926,5927544
12/28/2012,1075.17041,1091.969849,1075.17041,1075.17041,1004.648926,0
1/2/2013,1117.169189,1125.56897,1075.17041,1117.169189,1043.892944,30041304
1/3/2013,1142.36853,1159.168091,1125.56897,1142.36853,1067.439453,37171262
1/4/2013,1133.96875,1150.768311,1117.169189,1133.96875,1059.590698,3
1/7/2013,1125.56897,1142.36853,1117.169189,1125.56897,1051.741699,7635329
1/8/2013,1159.168091,1167.567871,1117.169189,1159.168091,1083.136963,38342128
1/9/2013,1150.768311,1175.967529,1142.36853,1150.768311,1075.288208,18361220
1/10/2013,1133.96875,1167.567871,1133.96875,1133.96875,1059.590698,12763446
1/11/2013,1159.168091,1167.567871,1142.36853,1159.168091,1083.136963,12149739
1/14/2013,1209.56665,1209.56665,1159.168091,1209.56665,1130.22998,45392322
1/15/2013,1192.76709,1217.966431,1184.36731,1192.76709,1114.532471,16847488
1/16/2013,1175.967529,1201.16687,1167.567871,1175.967529,1098.834473,7916884
1/17/2013,1142.36853,1175.967529,1142.36853,1142.36853,1067.439453,13151552
1/18/2013,1133.96875,1167.567871,1133.96875,1133.96875,1059.590698,15584358
1/21/2013,1142.36853,1159.168091,1133.96875,1142.36853,1067.439453,10816964
1/22/2013,1100.369629,1150.768311,1100.369629,1100.369629,1028.195313,13132504
1/23/2013,1117.169189,1125.56897,1100.369629,1117.169189,1043.892944,9499666
1/25/2013,1100.369629,1125.56897,1100.369629,1100.369629,1028.195313,13831333
1/28/2013,1108.769409,1125.56897,1100.369629,1108.769409,1036.044189,4892396
1/29/2013,1167.567871,1175.967529,1108.769409,1167.567871,1090.98584,33361038
1/30/2013,1159.168091,1192.76709,1150.768311,1159.168091,1083.136963,27541235
1/31/2013,1142.36853,1167.567871,1133.96875,1142.36853,1067.439453,13552754
2/1/2013,1167.567871,1175.967529,1142.36853,1167.567871,1090.98584,20065433
2/4/2013,1142.36853,1184.36731,1142.36853,1142.36853,1067.439453,10096706
2/5/2013,1142.36853,1150.768311,1125.56897,1142.36853,1067.439453,9547882
2/6/2013,1175.967529,1184.36731,1142.36853,1175.967529,1098.834473,36192664
2/7/2013,1159.168091,1184.36731,1159.168091,1159.168091,1083.136963,11977711
2/8/2013,1150.768311,1175.967529,1150.768311,1150.768311,1075.288208,7299010
2/11/2013,1159.168091,1167.567871,1150.768311,1159.168091,1083.136963,7906170
2/12/2013,1150.768311,1167.567871,1150.768311,1150.768311,1075.288208,6546608
2/13/2013,1142.36853,1167.567871,1133.96875,1142.36853,1067.439453,20673784
2/14/2013,1142.36853,1159.168091,1142.36853,1142.36853,1067.439453,16913561
2/15/2013,1142.36853,1167.567871,1142.36853,1142.36853,1067.439453,7025193
2/18/2013,1125.56897,1150.768311,1125.56897,1125.56897,1051.741699,6854355
2/19/2013,1108.769409,1142.36853,1108.769409,1108.769409,1036.044189,13434894
2/20/2013,1125.56897,1142.36853,1117.169189,1125.56897,1051.741699,18814804
2/21/2013,1083.57019,1117.169189,1083.57019,1083.57019,1012.497681,35190850
2/22/2013,1075.17041,1117.169189,1075.17041,1075.17041,1004.648926,3
2/25/2013,1066.77063,1100.369629,1066.77063,1066.77063,996.800049,16845107
2/26/2013,1058.37085,1083.57019,1058.37085,1058.37085,988.951172,17988590
2/27/2013,1075.17041,1083.57019,1066.77063,1075.17041,1004.648926,9959798
2/28/2013,1083.57019,1091.969849,1075.17041,1083.57019,1012.497681,15653407
3/1/2013,1091.969849,1091.969849,1066.77063,1091.969849,1020.346558,20757714
3/4/2013,1091.969849,1091.969849,1091.969849,1091.969849,1020.346558,0
3/5/2013,1083.57019,1091.969849,1075.17041,1083.57019,1012.497681,5076925
3/6/2013,1150.768311,1150.768311,1091.969849,1150.768311,1075.288208,76128883
3/7/2013,1150.768311,1167.567871,1142.36853,1150.768311,1075.288208,22769079
3/8/2013,1133.96875,1150.768311,1125.56897,1133.96875,1059.590698,11857469
3/11/2013,1108.769409,1133.96875,1108.769409,1108.769409,1036.044189,8282966
3/13/2013,1108.769409,1125.56897,1108.769409,1108.769409,1036.044189,7066861
3/14/2013,1108.769409,1117.169189,1083.57019,1091.969849,1020.346558,26937051
3/15/2013,1100.369629,1117.169189,1091.969849,1108.769409,1036.044189,20536280
3/18/2013,1125.56897,1150.768311,1125.56897,1150.768311,1075.288208,55822967
3/19/2013,1159.168091,1175.967529,1142.36853,1159.168091,1083.136963,46192344
3/20/2013,1159.168091,1159.168091,1133.96875,1133.96875,1059.590698,13476561
3/21/2013,1150.768311,1150.768311,1117.169189,1125.56897,1051.741699,9146680
3/22/2013,1117.169189,1133.96875,1108.769409,1125.56897,1051.741699,17902874
3/25/2013,1133.96875,1159.168091,1125.56897,1150.768311,1075.288208,20510684
3/26/2013,1125.56897,1175.967529,1125.56897,1175.967529,1098.834473,24454245
3/27/2013,1175.967529,1184.36731,1159.168091,1175.967529,1098.834473,13932526
3/28/2013,1175.967529,1175.967529,1150.768311,1150.768311,1075.288208,6629349
4/1/2013,1167.567871,1175.967529,1150.768311,1175.967529,1098.834473,18329076
4/2/2013,1175.967529,1175.967529,1150.768311,1167.567871,1090.98584,14059316
4/3/2013,1167.567871,1226.366211,1150.768311,1209.56665,1130.22998,3
4/4/2013,1209.56665,1217.966431,1192.76709,1192.76709,1114.532471,18252288
4/5/2013,1192.76709,1192.76709,1167.567871,1175.967529,1098.834473,20133292
4/8/2013,1175.967529,1217.966431,1175.967529,1209.56665,1130.22998,28844842
4/9/2013,1209.56665,1217.966431,1175.967529,1175.967529,1098.834473,14186700
4/10/2013,1184.36731,1201.16687,1175.967529,1192.76709,1114.532471,11047328
4/11/2013,1192.76709,1209.56665,1184.36731,1192.76709,1114.532471,10533028
4/12/2013,1192.76709,1192.76709,1175.967529,1192.76709,1114.532471,3015559
4/15/2013,1175.967529,1175.967529,1159.168091,1159.168091,1083.136963,12120572
4/16/2013,1142.36853,1167.567871,1133.96875,1167.567871,1090.98584,11228285
4/17/2013,1167.567871,1175.967529,1159.168091,1167.567871,1090.98584,7118053
4/18/2013,1167.567871,1167.567871,1142.36853,1150.768311,1075.288208,10068729
4/19/2013,1150.768311,1150.768311,1125.56897,1133.96875,1059.590698,15305778
4/22/2013,1142.36853,1167.567871,1133.96875,1142.36853,1067.439453,16452239
4/23/2013,1150.768311,1150.768311,1133.96875,1133.96875,1059.590698,3
4/24/2013,1142.36853,1159.168091,1133.96875,1159.168091,1083.136963,20425562
4/25/2013,1159.168091,1159.168091,1142.36853,1150.768311,1075.288208,9336566
4/26/2013,1159.168091,1175.967529,1150.768311,1159.168091,1083.136963,50434128
4/29/2013,1159.168091,1167.567871,1150.768311,1150.768311,1075.288208,6121002
4/30/2013,1159.168091,1167.567871,1133.96875,1159.168091,1083.136963,43270240
5/1/2013,1159.168091,1167.567871,1150.768311,1150.768311,1075.288208,9400854
5/2/2013,1142.36853,1150.768311,1133.96875,1133.96875,1059.590698,7922242
5/3/2013,1133.96875,1142.36853,1117.169189,1125.56897,1051.741699,5866828
5/6/2013,1133.96875,1142.36853,1133.96875,1142.36853,1067.439453,3542359
5/7/2013,1150.768311,1150.768311,1133.96875,1142.36853,1067.439453,4253688
5/8/2013,1142.36853,1159.168091,1133.96875,1150.768311,1075.288208,8234750
5/10/2013,1159.168091,1159.168091,1142.36853,1150.768311,1075.288208,5332289
5/13/2013,1150.768311,1150.768311,1125.56897,1125.56897,1051.741699,10596720
5/14/2013,1133.96875,1142.36853,1100.369629,1133.96875,1059.590698,18138595
5/15/2013,1125.56897,1125.56897,1100.369629,1100.369629,1028.195313,9772888
5/16/2013,1091.969849,1117.169189,1091.969849,1100.369629,1028.195313,6177551
5/17/2013,1100.369629,1117.169189,1100.369629,1108.769409,1036.044189,3166753
5/20/2013,1108.769409,1125.56897,1108.769409,1117.169189,1043.892944,4084041
5/21/2013,1117.169189,1142.36853,1108.769409,1125.56897,1051.741699,5969212
5/22/2013,1125.56897,1125.56897,1108.769409,1125.56897,1051.741699,7327582
5/23/2013,1125.56897,1125.56897,1100.369629,1100.369629,1028.195313,6930548
5/24/2013,1108.769409,1117.169189,1100.369629,1108.769409,1036.044189,2688764
5/27/2013,1117.169189,1125.56897,1091.969849,1091.969849,1020.346558,11758062
5/28/2013,1108.769409,1117.169189,1083.57019,1091.969849,1020.346558,18826709
5/29/2013,1100.369629,1108.769409,1083.57019,1100.369629,1028.195313,16292115
5/30/2013,1066.77063,1075.17041,1058.37085,1058.37085,1025.824829,10182423
5/31/2013,1066.77063,1083.57019,1058.37085,1075.17041,1042.10791,14568258
6/3/2013,1066.77063,1066.77063,1049.971069,1049.971069,1017.683289,9144299
6/4/2013,1058.37085,1075.17041,1041.571289,1058.37085,1025.824829,10686008
6/5/2013,1049.971069,1066.77063,1049.971069,1058.37085,1025.824829,6424581
6/7/2013,1058.37085,1058.37085,1033.171509,1033.171509,1001.400452,5703133
6/10/2013,1041.571289,1049.971069,1024.771729,1024.771729,993.258972,7241270
6/11/2013,1024.771729,1024.771729,949.173828,965.973389,936.268738,3
6/12/2013,957.573608,974.373169,949.173828,949.173828,919.985779,7030550
6/13/2013,949.173828,949.173828,923.974548,932.374329,903.702881,7093052
6/14/2013,940.774048,957.573608,932.374329,940.774048,911.844299,5809683
6/17/2013,949.173828,982.772888,949.173828,957.573608,928.127258,11157450
6/18/2013,957.573608,991.172668,957.573608,965.973389,936.268738,18514200
6/19/2013,974.373169,974.373169,957.573608,957.573608,928.127258,4403692
6/20/2013,957.573608,957.573608,890.375488,890.375488,862.995544,3
6/21/2013,856.776367,873.575928,814.777527,814.777527,789.722229,3
6/24/2013,823.177307,839.976868,806.377747,806.377747,781.580811,22545859
6/25/2013,823.177307,831.577087,814.777527,823.177307,797.863831,13932526
6/26/2013,831.577087,848.376648,823.177307,839.976868,814.14679,17244522
6/27/2013,839.976868,856.776367,839.976868,839.976868,814.14679,10692556
6/28/2013,839.976868,856.776367,839.976868,839.976868,814.14679,9678838
7/1/2013,839.976868,848.376648,831.577087,839.976868,814.14679,6562680
7/2/2013,839.976868,848.376648,814.777527,831.577087,806.00531,18628489
7/3/2013,823.177307,831.577087,797.978027,806.377747,781.580811,12668801
7/4/2013,806.377747,839.976868,806.377747,839.976868,814.14679,21091057
7/5/2013,839.976868,856.776367,839.976868,839.976868,814.14679,9506809
7/8/2013,839.976868,839.976868,797.978027,797.978027,773.439392,13771212
7/9/2013,797.978027,814.777527,781.178467,789.578247,765.297852,13603946
7/10/2013,797.978027,823.177307,789.578247,797.978027,773.439392,7546041
7/11/2013,814.777527,865.176147,814.777527,856.776367,830.429565,21270229
7/12/2013,873.575928,991.172668,856.776367,974.373169,944.410217,83204674
7/15/2013,974.373169,1041.571289,949.173828,1016.372009,985.117554,69878116
7/16/2013,1016.372009,1024.771729,974.373169,974.373169,944.410217,18098713
7/17/2013,974.373169,1016.372009,965.973389,974.373169,944.410217,27123366
7/18/2013,974.373169,999.572449,965.973389,974.373169,944.410217,13555730
7/19/2013,982.772888,1024.771729,982.772888,991.172668,960.693115,47838223
7/22/2013,1007.972229,1083.57019,991.172668,1083.57019,1050.249268,44789924
7/23/2013,1091.969849,1108.769409,1083.57019,1083.57019,1050.249268,42222592
7/24/2013,1091.969849,1091.969849,1033.171509,1066.77063,1033.966309,26318582
7/25/2013,1049.971069,1083.57019,1033.171509,1066.77063,1033.966309,18117165
7/26/2013,1075.17041,1075.17041,1041.571289,1041.571289,1009.541931,5069782
7/29/2013,1066.77063,1066.77063,999.572449,999.572449,968.834534,12560465
7/30/2013,982.772888,999.572449,974.373169,982.772888,952.551636,12499153
7/31/2013,965.973389,999.572449,940.774048,974.373169,944.410217,26613828
8/1/2013,991.172668,1016.372009,974.373169,1007.972229,976.976013,14233725
8/2/2013,1024.771729,1024.771729,999.572449,999.572449,968.834534,7211508
8/12/2013,982.772888,1117.169189,982.772888,1108.769409,1074.673584,52075244
8/13/2013,1117.169189,1125.56897,1066.77063,1091.969849,1058.390747,37961760
8/14/2013,1091.969849,1100.369629,1066.77063,1075.17041,1042.10791,12344983
8/15/2013,1075.17041,1125.56897,1075.17041,1117.169189,1082.815063,30112139
8/16/2013,1100.369629,1133.96875,1091.969849,1117.169189,1082.815063,33914029
8/19/2013,1117.169189,1125.56897,1058.37085,1066.77063,1033.966309,25465582
8/20/2013,1049.971069,1058.37085,991.172668,1016.372009,985.117554,21150582
8/21/2013,1024.771729,1091.969849,1016.372009,1091.969849,1058.390747,18129071
8/22/2013,1083.57019,1159.168091,1041.571289,1142.36853,1107.239502,67201852
8/23/2013,1150.768311,1167.567871,1108.769409,1159.168091,1123.522583,57935525
8/26/2013,1167.567871,1184.36731,1142.36853,1167.567871,1131.664063,23630413
8/27/2013,1150.768311,1150.768311,1091.969849,1100.369629,1066.532104,20427348
8/28/2013,1083.57019,1167.567871,1049.971069,1159.168091,1123.522583,43277978
8/29/2013,1167.567871,1192.76709,1142.36853,1159.168091,1123.522583,41616027
8/30/2013,1159.168091,1167.567871,1108.769409,1117.169189,1082.815063,23251831
9/2/2013,1108.769409,1159.168091,1083.57019,1150.768311,1115.380981,27909697
9/3/2013,1133.96875,1192.76709,1133.96875,1150.768311,1115.380981,38519513
9/4/2013,1150.768311,1159.168091,1117.169189,1117.169189,1082.815063,14268845
9/5/2013,1117.169189,1159.168091,1117.169189,1159.168091,1123.522583,20074362
9/6/2013,1159.168091,1209.56665,1142.36853,1209.56665,1172.371216,65942888
9/9/2013,1217.966431,1259.965332,1217.966431,1243.165771,1204.937256,62701728
9/10/2013,1243.165771,1259.965332,1133.96875,1159.168091,1123.522583,58678998
9/11/2013,1167.567871,1209.56665,1150.768311,1192.76709,1156.088257,23703629
9/12/2013,1192.76709,1234.765991,1184.36731,1217.966431,1180.512695,19363628
9/13/2013,1209.56665,1234.765991,1192.76709,1226.366211,1188.654175,20267225
9/16/2013,1217.966431,1234.765991,1201.16687,1226.366211,1188.654175,20257701
9/17/2013,1217.966431,1243.165771,1209.56665,1234.765991,1196.795654,11780681
9/18/2013,1226.366211,1234.765991,1201.16687,1201.16687,1164.229736,8749050
9/19/2013,1234.765991,1276.764771,1217.966431,1268.36499,1229.361572,62692203
9/20/2013,1268.36499,1293.564331,1259.965332,1276.764771,1237.50293,39420729
9/23/2013,1259.965332,1259.965332,1234.765991,1243.165771,1204.937256,6466844
9/24/2013,1234.765991,1251.565552,1201.16687,1201.16687,1164.229736,12340221
9/25/2013,1184.36731,1209.56665,1175.967529,1209.56665,1172.371216,6415057
9/26/2013,1201.16687,1226.366211,1201.16687,1201.16687,1164.229736,9219896
9/27/2013,1201.16687,1217.966431,1175.967529,1192.76709,1156.088257,6792449
9/30/2013,1192.76709,1209.56665,1175.967529,1192.76709,1156.088257,12910474
10/1/2013,1201.16687,1217.966431,1184.36731,1192.76709,1156.088257,9816937
10/2/2013,1209.56665,1217.966431,1184.36731,1192.76709,1156.088257,11675321
10/3/2013,1201.16687,1251.565552,1192.76709,1226.366211,1188.654175,30374646
10/4/2013,1217.966431,1226.366211,1209.56665,1209.56665,1172.371216,4269760
10/7/2013,1217.966431,1268.36499,1209.56665,1251.565552,1213.078613,35371212
10/8/2013,1251.565552,1268.36499,1243.165771,1259.965332,1221.220093,8059745
10/9/2013,1259.965332,1276.764771,1234.765991,1234.765991,1196.795654,18822542
10/10/2013,1243.165771,1276.764771,1234.765991,1259.965332,1221.220093,18275503
10/11/2013,1276.764771,1293.564331,1259.965332,1268.36499,1229.361572,13238460
10/16/2013,1259.965332,1276.764771,1243.165771,1251.565552,1213.078613,13761093
10/17/2013,1251.565552,1268.36499,1251.565552,1259.965332,1221.220093,9130608
10/18/2013,1259.965332,1276.764771,1251.565552,1276.764771,1237.50293,9549667
10/21/2013,1276.764771,1335.563232,1268.36499,1335.563232,1294.493164,37118284
10/22/2013,1327.163452,1335.563232,1310.363892,1318.763672,1278.210327,9647884
10/23/2013,1327.163452,1360.762451,1327.163452,1343.963013,1302.634888,26782880
10/24/2013,1335.563232,1343.963013,1318.763672,1335.563232,1294.493164,10267544
10/25/2013,1335.563232,1352.362671,1327.163452,1343.963013,1302.634888,13320009
10/28/2013,1343.963013,1352.362671,1310.363892,1318.763672,1278.210327,10692556
10/29/2013,1327.163452,1327.163452,1301.964111,1301.964111,1261.927368,7373417
10/30/2013,1301.964111,1335.563232,1301.964111,1310.363892,1270.068848,10669341
10/31/2013,1310.363892,1343.963013,1276.764771,1343.963013,1302.634888,30851445
11/1/2013,1335.563232,1352.362671,1301.964111,1301.964111,1261.927368,10447311
11/4/2013,1310.363892,1310.363892,1285.164551,1285.164551,1245.644409,7490682
11/6/2013,1285.164551,1301.964111,1259.965332,1259.965332,1221.220093,10249091
11/7/2013,1268.36499,1276.764771,1251.565552,1259.965332,1221.220093,18148119
11/8/2013,1259.965332,1259.965332,1217.966431,1234.765991,1196.795654,18854091
11/11/2013,1234.765991,1234.765991,1192.76709,1201.16687,1164.229736,12989643
11/12/2013,1209.56665,1209.56665,1159.168091,1159.168091,1123.522583,23352429
11/13/2013,1159.168091,1159.168091,1108.769409,1133.96875,1099.098145,13717639
11/14/2013,1142.36853,1167.567871,1125.56897,1150.768311,1115.380981,31715755
11/15/2013,1167.567871,1184.36731,1117.169189,1125.56897,1090.956543,13308700
11/18/2013,1125.56897,1175.967529,1125.56897,1133.96875,1099.098145,30145473
11/19/2013,1133.96875,1142.36853,1091.969849,1117.169189,1082.815063,37664728
11/20/2013,1117.169189,1125.56897,1083.57019,1091.969849,1058.390747,20698189
11/21/2013,1083.57019,1117.169189,1075.17041,1117.169189,1082.815063,17468338
11/22/2013,1125.56897,1125.56897,1091.969849,1125.56897,1090.956543,14947435
11/25/2013,1125.56897,1159.168091,1117.169189,1142.36853,1107.239502,21201774
11/26/2013,1142.36853,1142.36853,1083.57019,1083.57019,1050.249268,14275393
11/27/2013,1083.57019,1100.369629,1049.971069,1058.37085,1025.824829,10622316
11/28/2013,1058.37085,1100.369629,1049.971069,1058.37085,1025.824829,13205721
11/29/2013,1066.77063,1075.17041,1058.37085,1058.37085,1025.824829,4829299
12/2/2013,1058.37085,1083.57019,1058.37085,1058.37085,1025.824829,17157020
12/3/2013,1058.37085,1058.37085,1024.771729,1024.771729,993.258972,12467010
12/4/2013,1024.771729,1066.77063,1016.372009,1058.37085,1025.824829,18439793
12/5/2013,1058.37085,1091.969849,1049.971069,1058.37085,1025.824829,38280816
12/6/2013,1066.77063,1083.57019,1041.571289,1049.971069,1017.683289,37117094
12/9/2013,1041.571289,1066.77063,1033.171509,1041.571289,1009.541931,12390222
12/10/2013,1049.971069,1075.17041,1049.971069,1058.37085,1025.824829,17273690
12/11/2013,1066.77063,1066.77063,1033.171509,1049.971069,1017.683289,12299743
12/12/2013,1033.171509,1041.571289,1024.771729,1024.771729,993.258972,13414655
12/13/2013,1024.771729,1033.171509,982.772888,991.172668,960.693115,26394775
12/16/2013,1007.972229,1007.972229,949.173828,949.173828,919.985779,17486196
12/17/2013,965.973389,982.772888,957.573608,957.573608,928.127258,10925301
12/18/2013,965.973389,991.172668,957.573608,982.772888,952.551636,15173037
12/19/2013,991.172668,999.572449,949.173828,957.573608,928.127258,11843183
12/20/2013,949.173828,965.973389,873.575928,873.575928,846.712585,46031625
12/23/2013,890.375488,890.375488,831.577087,856.776367,830.429565,45370893
12/24/2013,865.176147,915.574768,848.376648,907.174988,879.278442,45406608
12/27/2013,907.174988,932.374329,898.775208,907.174988,879.278442,19296365
12/30/2013,915.574768,940.774048,915.574768,915.574768,887.419922,18161810
1/2/2014,915.574768,932.374329,907.174988,907.174988,879.278442,15859365
1/3/2014,907.174988,907.174988,856.776367,873.575928,846.712585,24569724
1/6/2014,865.176147,881.975708,844.176758,844.176758,818.217407,17889778
1/7/2014,839.976868,844.176758,797.978027,844.176758,818.217407,21262966
1/8/2014,844.176758,852.576477,831.577087,848.376648,822.288208,33422230
1/9/2014,852.576477,865.176147,844.176758,844.176758,818.217407,17236546
1/10/2014,856.776367,856.776367,818.977417,823.177307,797.863831,49542793
1/13/2014,831.577087,848.376648,814.777527,831.577087,806.00531,48573124
1/15/2014,835.776978,856.776367,823.177307,831.577087,806.00531,80839608
1/16/2014,839.976868,873.575928,835.776978,856.776367,830.429565,79999466
1/17/2014,865.176147,865.176147,844.176758,844.176758,818.217407,28954012
1/20/2014,848.376648,869.376038,848.376648,865.176147,838.571106,27094080
1/21/2014,865.176147,919.774658,865.176147,907.174988,879.278442,75087664
1/22/2014,915.574768,923.974548,881.975708,898.775208,871.136963,62583629
1/23/2014,881.975708,907.174988,873.575928,877.775818,850.783386,45903765
1/24/2014,873.575928,881.975708,865.176147,873.575928,846.712585,20543542
1/27/2014,865.176147,865.176147,839.976868,848.376648,822.288208,32322081
1/28/2014,848.376648,856.776367,839.976868,844.176758,818.217407,27164558
1/29/2014,848.376648,856.776367,844.176758,848.376648,822.288208,25031523
1/30/2014,844.176758,865.176147,835.776978,865.176147,838.571106,31252527
2/3/2014,856.776367,865.176147,852.576477,856.776367,830.429565,13128099
